,Strategy_A,Strategy_B,Strategy_C,Strategy_D,Strategy_E,Strategy_F,Strategy_G,Strategy_H,Strategy_I,Strategy_J
2020-08-26,-0.003724489951914829,0.007067075543267478,-0.004949119128443083,-0.003799828249824167,0.00012162196040939641,-0.000576074524878164,0.0026545929326026577,0.017286771963518646,0.0022283227645119694,-0.01622574309827465
2020-08-27,0.0038391042956766987,0.00147557156346986,0.0018146777022320995,0.0027306809619751593,0.0011956747429687487,0.0004947573909362044,0.0049052457514627956,-0.0017871150538866063,-0.0065175668793937495,0.020393204266548805
2020-08-28,-0.006402246036161483,-0.0003431124754659443,-0.013624713362758485,0.00024110854025552746,-0.00783987384523108,-0.004684324268369215,0.008549753107671833,0.008221809014953887,0.0036864656101210404,-0.011622318394896653
2020-08-31,0.018683848668317744,-0.003694541850979864,0.01606694519205208,0.009618685508297043,0.007969708042873837,-0.0022561756078729065,0.0010450489357388005,-0.003765296859600315,0.0010923706932595809,-0.0004925222770620921
2020-09-01,-0.019401041307940882,0.003805953392223031,-0.0021547648854209124,-0.0038220921641702586,-0.005184691887657066,0.0006954892820128537,-0.004725492710752934,-0.018226581499167074,0.002796527418731441,0.004744662810761081
2020-09-02,-0.0013292574901242683,-0.007780754149067851,-0.0003331951989843546,-0.010751222870237841,-0.013000880126652495,-0.00840682873649727,0.006769612281165703,0.0006718661320600358,-0.005103357172301464,0.011506535699422098
2020-09-03,0.004096215534681343,0.003594737529800114,-0.0013896920477986735,-0.0034490085481139556,-0.01770129093195764,0.004368265355968688,0.0035634670560599083,0.0001447820713550495,-0.0019042643492078871,0.004391256862668794
2020-09-04,-0.014645714827258176,-0.006877378286568034,-0.012902328060528935,0.01151147159616838,0.008875738997493754,-0.013713612312688918,-0.008605471439689294,-0.0036421753254863333,-0.0025479221403413273,-0.009245459402269481
2020-09-07,0.019743866573866814,0.006843955635938828,0.008956521048499411,-0.0025425820202836062,0.00698006435985211,-0.0007500856151895512,-0.002289026068029199,0.0025759423959017384,-0.01193961765040759,0.008249991314210331
2020-09-08,0.0024248924116072714,0.009681203154577886,-0.0066823246505789535,-0.005820396568829117,-0.009349496820108225,-1.588428454047991e-05,0.0009097148577269597,-0.003203736232442333,-0.00833999513241401,-0.011874262353989024
2020-09-09,0.00015608469337827642,-0.002780882668953667,-0.005996051062985052,0.011289209877113888,0.002393235478980635,0.010300708331066458,-0.0025139431803393505,0.001263859361885584,0.0016570271003649435,-0.009838727728353881
2020-09-10,0.014668929197893914,0.0026644275143524066,0.009816262967193116,-0.0034600370729402003,-0.0012234367260049524,-0.0054568660727798285,0.008504297405172043,0.005546373875022927,0.0017744324045571927,0.00992529417285122
2020-09-11,0.011995993833972067,0.008247329371765092,-0.008658605891472933,-0.0039044498335874737,-0.007672874916143514,0.0039481410119891125,0.0013812545185935103,-0.010263369985535373,-0.0017890272351971975,-0.011201431938989953
2020-09-14,0.00011016681853167286,-0.010941632808632641,0.003146554672111803,0.002753873068269634,0.014287629362702987,0.007744588420889142,-0.001632553721515457,0.006070912097091022,-0.008112786670962166,-0.007409136310625834
2020-09-15,0.003906356763430624,-0.013554374991092187,-0.0018300831057565,-0.0077307205747166475,-0.004098196037687869,-0.009236944656204343,0.003924388744522869,0.002265530046141269,0.00916343946881004,0.0022886140099564346
2020-09-16,-0.006920971807909783,-0.002834170159856401,-0.01284645060147269,0.002207237616673937,0.0044845565626682096,0.01695074305720561,-0.0026928692370716744,-0.0022224891907637523,-0.0019375565768005119,0.0029468901545482507
2020-09-17,0.004383441687186816,0.0009697614669101363,0.011021560725477874,-0.003023082043070022,0.007665502599948768,0.004906578781341528,0.00042523195687228815,-0.002290445156814496,0.018345870560018223,0.0003114490067497784
2020-09-18,0.003560351744385306,-0.003984449590042187,0.01612221328457471,0.007876002472148572,-0.0028763823221094453,0.005049023412214513,0.002366910627867201,-0.0028580068595358862,0.0063426548674121635,0.005573383646661798
2020-09-21,0.002752227401329155,0.0006906230373744334,0.004935424551000182,0.0026893716689120463,0.0018249090260088995,-0.0034058808581935076,0.01242212478118222,-0.0021383273115776528,0.0032125398732354687,-0.0009547802496465929
2020-09-22,0.017923744949777644,-0.0018854904976900882,-0.0037194888872445213,-0.006000531398988787,0.0005761797456074692,-0.009675432128059049,-0.0032178186922400412,-0.018288452916766673,0.0007639372765686453,-0.0037546714402040275
2020-09-23,-0.013990707476189081,0.004744248213178223,-0.012050862581517895,0.0052676249934786165,-0.003466903063062104,0.010498957625101024,0.006808923759319056,-0.0033836654747048476,-0.005354564179776102,0.004088237091504142
2020-09-24,-0.0019458702269386902,-0.0012122604248961364,0.011334574880306687,-0.004423317162151783,-0.00041435971157101077,0.006332586053110909,0.006400037247328802,0.0019285663750848395,-0.001846766723492267,-0.01247884566829023
2020-09-25,-0.009747260450015048,0.00041845864989491796,-0.0019395445350454395,0.0005203952400190043,0.008473365876191902,-0.007446230116116453,-0.00035667582600077677,0.0019709020430486316,-0.0048817624135871155,0.009354506857645058
2020-09-28,0.00956129150556585,0.0044581244848528965,0.018708587303227886,-0.00850914474742605,-0.0010245207936113204,0.002573496632183792,-0.006461010304993364,-0.0014525201154533974,-0.00872004161544363,0.0022597514791911476
2020-09-29,0.011027962659873368,0.0046577246932957275,-0.013313834216364975,-0.006448356477072617,0.0031638175391730376,-0.0003321182929694541,-0.018296827215947505,0.0007102042772172286,0.0008923428057781454,-0.005353446418105562
2020-09-30,0.010410044253188172,-0.0019848949033814105,-0.004399170438479577,0.0032710039892109356,0.015027575573613434,0.013561792182341551,0.0033198300473134745,0.005192834405437093,0.008175787655141384,-0.004525417295119688
2020-10-01,0.006962634539116578,-0.0031279583029570996,0.0037941317085475787,-0.0007609686130084539,0.003540799471010481,0.0015125511517968388,-0.02080282119798202,-0.008361631386504148,0.005170640389234497,0.005397821304893359
2020-10-02,-0.0003755802379791644,0.011541790879872808,0.00555251120692306,0.004821873236012565,0.012395532843279647,0.0052622128727127715,-0.005676378814631072,-0.021010929969060056,-0.0020472527134031146,0.00624072371783915
2020-10-05,-0.0028373649069317005,0.0052408958196917006,0.0025283273880111097,0.010299846205358652,0.002143378368163454,0.005130192915241605,0.004398602467290401,0.013667560569425363,-0.011174175649387882,-0.005282959891699306
2020-10-06,0.008970972190477884,0.012931373357351653,0.006530043840045081,0.00010557955440808201,0.009020377289916028,0.008114688599287276,-0.002410134757592458,0.0008754407257727376,0.009549081433639297,0.017362766817353922
2020-10-07,0.007930175276396232,0.0024153371077256357,0.0017206232400669426,0.0052613638957774555,0.0015499100624301633,0.0027281413406807595,-0.006899754113517183,0.006419126100528663,-0.007606186287118951,-0.004465364910948718
2020-10-08,0.0015915961031244866,0.014362699954923399,-0.00010957668895813925,-0.0032793224433909497,-0.0025613767322894853,0.011195573397126868,-0.01921746236287638,-0.016676406782035635,0.020336319315706466,0.010815056608203845
2020-10-09,-0.01023605879932183,-0.002156797092324368,-0.0006964229711503848,0.0060224684339436705,0.016171678524559478,0.004991675201006171,-0.0021971142270596523,0.005894092274308088,-0.002952842074842769,-0.006366514132905301
2020-10-12,-0.01666221908012563,-0.014000434319310535,-0.012462122778484177,-0.010554244482043798,-0.004065094531322621,-0.011694684730681072,-0.01991064687810652,-0.01574317083981359,-0.004463386318836404,-0.006059831992475628
2020-10-13,0.015565024643169565,-0.0004163469961322076,0.01053173919177959,0.0017664200649261151,0.0008890293435146323,-0.004296640197772535,-0.00041563417216571876,-0.006633065547864292,0.0010137148734378333,-0.0012297797917924609
2020-10-14,-0.008650391090382842,0.00527301039713414,0.00416427284919534,-0.0025505186484140454,0.0015029476527072616,-0.0006642381275313461,-0.005094732831233789,-0.0014462796328555583,-0.004554013755227486,-0.007788282852209522
2020-10-15,-0.015314518686280535,-0.0054396473168589485,0.0023550066199319775,-0.005505689478335079,0.017306255358778378,0.0067705589138783405,0.010860181850513496,0.012238437944000913,0.015121077545837169,0.0002887533490914443
2020-10-16,-0.02453202198608298,-0.008059955610678422,0.0004467319992575094,-7.659547112594885e-05,0.00045396915921119336,0.00803650099431901,0.0048215498568085,0.009873135644724489,-0.005623421200802678,-0.008259442304413035
2020-10-19,0.01649456035815266,0.004681768983981228,-0.0016474202446376514,-0.002963965159245915,-0.004910149736876805,-0.005097836026774924,-0.009000189667964769,-0.01620472481832388,-0.002335096744935313,-0.005268305646435174
2020-10-20,0.01151267845489572,0.004906091942387341,0.005546497586647913,-0.003653577484931171,-0.0007047342249144386,0.0027720294915880295,0.005092294894081717,0.0011341215227422376,0.007685747272235826,0.002500588843636
2020-10-21,0.008423908809052581,-0.0011345527003266524,-0.014463851896831276,0.00197500112846946,0.005979932828054845,0.004649049839161784,0.003842506615722008,-0.000579016059469551,-0.0047019656230389666,0.003781681672777312
2020-10-22,0.0048232709787074,-0.0024106333377636995,0.01062736271684664,-0.005191893478149546,-0.006194311209208252,0.010411387084548133,0.0065583896101542956,0.00022473486257082817,0.002247299138361687,0.002210597842625665
2020-10-23,-0.026348817254098378,-0.011611891176941275,-0.0058975059937241515,-0.004489123541712736,-0.0021067875080629794,0.005358404969360651,0.00014984414749646805,-0.006076009314501993,0.003140441945614221,-0.0005246064637356487
2020-10-26,-0.0009011082474075814,-0.001821937277270861,0.019944292269459117,-0.014783829935168259,-0.0073748441232462094,-0.0021128882454747085,-0.005062648065305865,0.004195899523446733,0.004292076319285123,4.264291564111324e-05
2020-10-27,-0.0020273919631539216,-0.0008370092249670048,-0.0007884403165000997,-0.00023414410563878606,-0.001640158664933787,0.0014422102429258016,0.006208017186471585,-0.006032577266506898,-0.007423883788375227,-0.014193305400669074
2020-10-28,0.00914669304045052,0.004094511219277087,0.007172581996177138,-0.00873447845788795,0.012726684444071648,-0.003062618007626133,0.0014099552770632105,0.006707035430274997,-0.007343620424544971,-0.0058343498094513765
2020-10-29,0.0023932743820335167,0.020474357275183562,0.007605705885194904,0.014206297182190731,0.018498334256189543,0.00778886361136477,-0.0066040524810722315,0.004669104085936499,-0.008584635436015517,0.011018363122137657
2020-10-30,0.0025980071064534665,-0.017211495919990834,-0.005416995488551797,0.003957667869156747,-0.0038714284603028437,0.004405548643492921,-0.004542595894435923,-0.011259834330300195,0.0005168695646563464,0.0014721366894171217
2020-11-02,-0.002791059916462547,0.008170153066836524,-0.005731059372439657,0.0028963046448704627,0.0029303410726774807,-0.009963811128507439,-0.008410691510657226,-0.0036085580780117034,0.014142645077163856,0.008392114068003446
2020-11-03,-0.016325405407056504,-0.024513154108432512,-5.227461708464461e-05,-0.0026170303976185273,0.0035313102198477114,-0.007292368755866975,0.004662443498612911,0.010123143946766479,-0.002934669198212821,-0.0033367482308507604
2020-11-04,0.0008807994512531137,0.004285151465818326,0.001430119371140483,0.008062064186282325,-6.964939413226878e-05,-0.007704723442832608,0.014412978225918948,0.0021886844562569933,-0.004179124854092608,-0.0013834053576578507
2020-11-05,0.0012927335729097772,-0.001991164578189382,0.00023343633095365105,0.00019393679521022267,0.0012555970247504046,-0.01593866966804355,0.013838938447228997,0.005437610151635188,0.003234421854254832,-0.009333522854596404
2020-11-06,-0.003996015821247628,-0.005107358271147235,0.012026680044692992,-0.003557006568301904,0.004437951018109665,-0.004160285596424985,-0.0022350587344137857,-0.002590335567347599,0.009264892628449988,-0.01057871814432847
2020-11-09,-0.012296586457955744,-0.015661473416521233,-0.013853472693679706,-0.00786301388733841,-0.018868663962617254,-0.00980878184554334,-0.012249470529744696,-0.012205278894203914,0.007140219592653299,0.004127820852905855
2020-11-10,0.0024747988004325387,-0.005952606933306901,-0.013810691046348583,-0.00886992984254024,-0.0046106318985158126,0.003565909644301083,0.007398353709385277,0.00867171757169992,-0.005547291485005628,-0.0012342811734953351
2020-11-11,-0.0025253178780057822,-0.0015574643199440556,0.01795238404430034,-0.011472619808578714,-0.0051269504137073105,0.0068150797778040876,-0.009627722625582346,-0.009353179016672503,-0.004344890518778045,-0.002893083418751415
2020-11-12,-0.01505105309363286,0.0011528045162965237,0.004561518537268102,0.0038576960827543826,-0.005395666383360593,0.0002424434756681294,-0.004949216864326007,-0.004041601297730796,0.01590918679585609,0.005816099854432527
2020-11-13,-0.01103737458587386,-0.0008099132404963785,-0.013105869891540346,-0.009583009575464934,-0.011997080414930675,-0.006716712465727318,0.007878655645348663,0.00880719530890133,0.0023137561456074525,-0.007968364295641208
2020-11-16,-0.004686997789658993,0.0012102454280287843,-0.005400700874169186,-0.0019605430437122594,0.003013248945256636,-0.00261295380884895,0.00266905491289147,0.013759107306428443,-0.0011775028564907177,0.008498738722547134
2020-11-17,0.006129512012920684,-0.008333210147433103,-0.009914070202756876,-0.0063895775014845895,-0.010547997433376935,-0.00313169289147337,0.005150278428715174,0.012071472619112204,0.0013135265077913144,-0.0031625459169430325
2020-11-18,-0.019829803889953042,-0.003489302849573785,-0.002697905870119933,0.0005042083982997691,0.016063649286260168,0.009574184589438211,0.007512239301223247,-0.0022746430203475594,-0.001473193400743162,0.0008871120303860806
2020-11-19,-0.006987445287308836,0.002271016033759134,0.0031958369904983457,-0.007398617267466922,0.007750166898648154,0.000595860676591307,-0.011021614442361119,-0.005065725042058688,0.0022627511801339138,0.008122904075193763
2020-11-20,-0.0026838666798411448,0.005457867284968147,0.002932644184462315,-0.00864214146819678,-0.012819894538983684,0.0052633003204586625,0.008935764175535899,0.0066195249017119255,0.009963460651726484,0.010124609362611416
2020-11-23,0.007350611366805711,-0.004257079309858159,0.016131339474888796,0.005487734983052261,-0.0013079039285575078,-0.0030714278502564866,0.002147907351030204,-0.011894123633879792,0.005194858919715192,-0.004916672281098342
2020-11-24,0.004274533844702347,-0.0022618524382722405,-0.0015786176458806246,-0.005016659616970052,-0.003169090493140291,0.011985919438146569,0.010446976535425168,0.00770003537659202,0.00041749058761380057,0.0069482867869312395
2020-11-25,0.011736844960186859,-0.0027372095542193414,0.0010499747463367925,-0.012294074281984941,0.004840697045315211,0.013489529544675874,0.0010470141535764241,-0.015708232722687315,0.005139552326069941,-0.004133048107589732
2020-11-26,-0.005886245893091808,0.003376368134533597,0.0026639043577925694,-0.0029236415068754963,-0.005326597853147327,-9.744895516496273e-05,-0.0019901949848457248,-0.009000620738217011,-0.0028052777409979766,0.0016696568505165793
2020-11-27,-0.001117696674877894,-0.00955391811053389,0.0073149901751562085,-0.019699994070034383,-0.011316743528844838,-0.008279883243090584,0.001782377189796653,0.0051717646664371335,0.005824701972964152,-0.004826830435927321
2020-11-30,0.006396929066715707,0.0031182899094859065,-0.01302735832862231,0.014152819354145457,-0.006535980636599208,0.003929834526478708,0.0035021762886699994,0.003883257838446896,-0.0025333753262922467,0.00631081107659944
2020-12-01,-0.014701310537190988,-0.0032995197794801904,-0.007144952908981968,-0.005770347883229522,0.0006288998404618857,0.005778838224370714,-0.000693473349693754,0.006694189690834073,0.0009390984426663879,-0.005368492160004561
2020-12-02,-0.0019023752190309466,-0.0020942784032122654,-0.006253854196110074,0.0030592717408453483,0.0023654268412208377,-0.010547257412023572,-0.010451261039866542,-0.0012112724221421084,-0.006083033920693628,0.0006211311156910633
2020-12-03,0.008306813884323574,-0.006511190410887993,-0.011983952461504634,0.01201147222295615,0.005293247657080723,-0.0009222529178003753,-0.0054742001526602874,-0.006019925890439288,-0.007180917465162143,0.005670048475728064
2020-12-04,-0.0070006531686954985,0.006330975053315725,-0.0027147632232194267,-0.007149924615124779,-0.004546786331081386,-0.01964800362217335,-9.143437530391538e-05,-0.001136013850830505,0.003817944798967785,-0.013683822171774987
2020-12-07,0.012050289059104108,0.008637771602778526,0.015084766513817007,0.0022278164284642472,0.011276289042602874,-0.007034784472220568,0.004823195667373359,-0.004338625460901326,-0.012053247421551293,-0.011252038209645942
2020-12-08,0.0006868946038656665,-0.005121889307641569,0.003016178725874826,-0.012780879272098884,-0.021776189609610204,0.005153809311803692,0.006972578173825277,-0.0046190756294132536,-0.0015671477886058096,0.006050082791144479
2020-12-09,0.004752056044480043,0.002431629328627531,0.011438449513340016,-0.003711369163740355,0.00012566904638562794,0.00018700331284922798,-0.0015685497955074677,-0.003953536500023878,0.00026201630413368667,0.00045907831580297754
2020-12-10,-0.009670438753830899,0.0037471062547680878,-0.008696806251672632,-0.0017924681092157898,-0.002512202059422723,0.0013668402550517612,-0.0135011846094397,0.0011459142794249886,-0.004789716304365001,0.007787431146309422
2020-12-11,-0.004066423513822693,-0.0008516673784292027,0.01677871409778722,-0.000741055026958042,0.010143573745570253,0.0019646257680018234,0.0037148353619766428,0.002473287406899799,0.00694433353707357,-0.001993749376832148
2020-12-14,-0.009037780234340143,-0.005981532911610086,-0.0009880818981339115,-0.0019760807941446848,0.0038800581850585336,0.008639118003451655,-0.005296190535154654,-0.007094095616560899,-0.009231678715062032,0.013102377569975628
2020-12-15,0.003626550096156411,0.004456382991519206,-0.009875906930474111,0.00042237777313933525,0.004902561410654259,-0.001184201542467527,0.008274475008148891,0.02145924331252093,-0.006559783072219222,-0.00865422913055611
2020-12-16,-0.007993236144652508,0.009625403285376347,0.0105563897699777,0.00043496058958141876,0.0026461891063327427,-0.004709117074945379,0.006871546148749095,0.0004555187602457644,-0.0021780448079016133,0.0038547938707592586
2020-12-17,-0.0012149009176870194,-0.0015015662671395804,0.00021849702988163472,0.0061943538211650636,0.01497486414511643,0.006621147001940439,0.006755017862915644,0.002181203087188403,-0.0030700381077748778,0.0056590905907534465
2020-12-18,0.0023153363312630147,-0.008863768982267598,-0.003713875307991972,-0.0007679001964804385,-0.005937984226004007,0.009087803372985221,0.004439457209619224,0.012870458502549977,0.002602445999467677,0.002176843463639547
2020-12-21,-0.008571478531881222,-0.0014229849221643826,-0.0007961688683936868,-0.009996472746377286,-0.007788531876018607,-0.004850102207694006,0.003964572141199436,0.005823424941204303,-0.005499423553877295,0.0011638646713068262
2020-12-22,-0.0011567638484700276,-0.01953764321874966,-0.007685040651796799,0.0065818710891210955,-0.015120146049138096,-0.0009874161553209007,0.01257108529732678,0.0009650384289382784,0.00016576336317924352,-0.0088551389802169
2020-12-23,0.016623464266539635,0.003447923822201492,0.004056879320294864,0.011710397756085476,0.010222311939253449,-0.002213768855411173,-0.004393995402642186,0.0011522366032708248,-0.0033867297548760373,-0.014977552431362126
2020-12-24,0.00010933829213423765,-0.00974187363691131,0.013003685839352398,0.0019538716375429106,-0.00783530317835068,-0.0051089129122599015,-0.012379937063677007,-0.013909277145916377,0.006954883416331446,0.018027134214318428
2020-12-25,0.007770893640521279,0.001447500291553259,-0.0018352984578622624,-0.006066209129728208,0.01494638050072519,-6.774284131225617e-05,0.015349191266727359,0.01762216683440341,-0.012146992125305569,-0.007585654788135705
2020-12-28,-0.005942217799681863,-0.0014752852061289078,-0.001079631739389215,0.021940488125662138,-0.001788401833587153,0.004176617535025264,0.0055997829534070445,0.0033097037888862374,0.0027926025827090086,-0.004880886311310616
2020-12-29,0.001678987641609459,0.004245871904684344,0.004562224633735453,0.0053396691275515015,0.014113320282549122,0.009284967336437302,0.0012843587488428393,-0.008050376944753718,-0.002361524649989321,-0.0004529834714032645
2020-12-30,0.003112361420674865,-0.002220092801506879,-0.0076768470408117425,-0.0085799968239856,-0.01641306860350291,-0.004942825094139588,-0.009559373280024392,-0.011932030718440564,-0.0045211190887405545,-0.011772094585811802
2020-12-31,0.0043643934133399615,0.006402165603266859,-0.002392312439340718,-0.0021442407492658017,0.004937339311792846,-0.004294137472654836,-0.004947968164661557,0.006628222767416337,0.006283442797912799,0.006359830094450177
2021-01-01,0.009728920002034826,-0.011038139984618814,0.011803322659487888,0.0038385744256609552,0.007901623912656796,0.0047121168767592665,0.0010221815115904465,-0.0016054531071046903,0.004012525759896102,0.0002502104592235711
2021-01-04,0.009161224335298434,-0.008485251143597468,-0.004550095307933474,0.015064925391058812,-0.0016263593492983194,0.00022225274176271618,-0.005266632673547906,0.0002991001832719331,-0.0040643464059078975,-0.0012266566060439043
2021-01-05,0.008974415899178937,-0.0024450207604182197,0.008375483537922578,0.007313548748669793,0.01086790326872559,0.003941923834559161,0.02314693521880124,0.01863051430188372,0.003831701677669662,-0.003753152848632296
2021-01-06,-0.000321267752865972,0.010075111896835395,0.017645087656186956,0.013036610834824885,0.013107237821702434,-0.004139065484428511,0.003775665341314796,-0.007796362816439516,-0.009717297420079958,3.8954257570565144e-05
2021-01-07,0.0057740605700564674,0.007828902471621215,0.0073491028917066865,0.0056664186174858935,-0.0040632997570719045,0.00043503299078283915,-0.010278145313023446,-0.020259973176788227,0.005497694981771512,-0.0033884465150073166
2021-01-08,0.009206649033199505,0.009985591470366435,-0.0016171026026379838,0.005875028021481463,-0.0012662164742350316,-0.011346472622277413,0.0009809140028503168,-0.003572469906375472,-0.0038927815150372213,0.01285456825449086
2021-01-11,-0.014362173306976415,-0.00015133035508477276,-0.010293576704583314,0.0058364854880764245,0.0038142249218205216,0.0029530775577955902,-0.004857970965223764,-0.006863244362869012,0.008099149213532518,0.016372889617456334
2021-01-12,0.005352561249042837,-0.004599954009464433,0.0034568990338700043,0.018406903547499638,0.0062107058483624085,0.01359805045879263,-0.0041912238792652864,-0.0019398029658744941,0.007452345707718845,0.0075105052525116026
2021-01-13,-0.006898820351020072,-0.006683648345544378,0.007043055756233824,0.008862306800341066,0.013932389784958272,0.01515443618326203,0.002432599342476435,-0.00033179037861031887,0.012838890115487129,0.011385459961199768
2021-01-14,-0.009022123103993763,-0.008684474056396054,0.0019558490253423428,-0.0016643508340849367,-0.0023039165528796657,0.006408615605306171,0.006749128641568066,0.014019169073574997,-0.013423253685152233,-0.0012843272406138397
2021-01-15,0.007459296795648576,-0.00844821835574885,-0.005788945608581053,-0.0061366227149460655,-0.003338545306456036,0.009761127688181078,0.014999900521677543,0.0010802464077654952,0.004347173722395963,0.005980696159376345
2021-01-18,0.004441767714379218,0.004081424138435413,0.004714006040330326,0.013624050159271985,0.014318493908448113,-0.0031378903497186273,0.006177342880374611,0.009625845483075636,0.003822507349486873,0.010679117001038125
2021-01-19,0.0024807575673141103,0.002291595096770488,0.0024684569469777683,-0.013758208532547484,-0.004361487246734641,-0.0066755328123347,-0.007824669174563717,0.0070077706109401075,0.002014006082437719,-0.0005120249882291271
2021-01-20,-0.004917825942245444,0.0013252080975239846,0.008921407319766834,-0.00511333659581063,-0.0010488110878183604,0.005432817569610876,-0.01265658217887127,-0.0060741761631514695,-0.0029804941217128947,-0.0013860752486704068
2021-01-21,-0.004297002414302946,0.0003751918168457154,0.017072896382248442,-0.0009921211495077212,0.0027495716083563893,0.014527297071438128,-0.003017556676468123,0.012502893254043196,0.0012886988007236163,0.014399440047435649
2021-01-22,0.00800482337641257,0.004233187065278392,0.001984767017970529,-0.003214783875995487,0.0007051648424119235,0.00637513000958003,0.00028614300410641235,-0.002495188604428816,-0.001497961076441821,0.007252863572348584
2021-01-25,0.012672294779468591,-0.0014177662237585698,-0.0037889250158615593,0.003609982728118014,0.013276409869288111,0.010254195335716719,-0.00807332588767487,-0.0057540513764934124,-0.004725030119970935,-0.0014516901653715878
2021-01-26,0.016399199127237897,-0.005775961092665462,-0.012517455378628346,-0.0058306001152932255,-0.0007171197855153198,0.00332467989376564,0.0036036127250051123,0.010414054405904755,-0.012740870763823771,0.005216028887716281
2021-01-27,-0.0024344448398788267,0.004851854321278587,-0.010516724658257114,0.0001574567657605865,0.0026052076785812073,0.007935852835319078,-0.009970473904094225,-0.003907794889278024,-0.006856813535463552,0.0027300328506416416
2021-01-28,0.008270305886547794,0.011005349386471932,-0.0008056179886255921,0.008403507131722974,0.015876740058173966,-0.007565294850326458,0.004581574935521637,0.009077000233220516,-0.0010962630452686587,-0.008085544958683095
2021-01-29,0.009899037843693845,-0.005672695349908677,-0.0006801861774938031,0.0003124100350995376,0.0050030429575193235,-0.0034394647132801118,-0.004135847333802877,-0.0012080355488483518,0.00763588656204234,0.019177735171273972
2021-02-01,-0.01418159308584857,-0.0005743530367734728,-0.011162196952330457,0.0065715873648817015,-0.005919628206369798,-0.005360558631211615,-0.002505862437445652,-0.0006964898892290373,0.0024809989903433775,0.004616300696530064
2021-02-02,0.0005758615661478493,-0.008609811866118514,0.005429953627164144,-7.368673747976443e-05,0.007954618576380891,-0.003878683729433216,-0.01015006154182959,-0.004609407781946629,0.009965445315101233,0.004775128437923576
2021-02-03,-0.0013296306683862184,-0.005879426396561027,0.014805671320692762,-0.006549587498541103,-0.008364647184207636,0.002493874919288831,-0.012237622474868183,0.003988537323786803,0.003952270066227782,0.007493566505075328
2021-02-04,0.006117198142314608,0.000611716833842828,-0.007820481071557363,-0.0006047575621020007,-0.007884637117465376,0.0023083953377204683,0.006280400130504884,0.014095175107257642,0.0025333329530108735,0.00757032529159272
2021-02-05,-0.002287524321841373,-0.0034035328552326563,0.0037907049138699266,-0.0023944924436589553,0.0009783621237637815,-0.007459719725479743,-0.005241819928022266,0.0026400187329940787,0.006008810120514338,-0.005312329960555416
2021-02-08,0.007222717678577828,-0.001691665962720883,0.0014403329597039057,0.011203374427003242,0.01002459774527299,0.008543089289881695,0.014093519971402986,0.0014022797711806974,-0.005006994213330717,-0.004703840362671035
2021-02-09,-0.001868461587269553,-0.016165161838091014,-0.0046733869133267145,-0.00488978827254857,0.001581314963198425,0.0012211769059007466,-0.002696029482801522,0.0040209869322989445,0.00576060959005943,-0.0031363544876887054
2021-02-10,-0.004212447291986261,-0.015794031030705445,-0.012751338495150102,-0.006904484096160242,-0.004965355057076725,-0.009154408420032158,-0.0020020142768561455,-0.009248054553977973,0.0005052547095046273,0.0029878552026925396
2021-02-11,0.004586614661229161,0.001464630657593124,-0.012101426572150164,-0.00437787966182065,-0.004577179384159708,-0.004148390854848453,0.0012550131282924217,0.01145153668146316,0.00523590232624219,-0.005719342064587081
2021-02-12,0.007299256499025034,0.006361066429014661,-0.004251591230192906,0.007266477711587537,0.0023705074486897,-0.00803137528551279,0.0036001851986033444,0.0031319807947398108,-0.0016473852696511572,-0.00040653648550895204
2021-02-15,-0.006433968183453615,0.003143627233572039,-9.689540752842144e-05,0.0016440266636497934,0.0040227325412778535,-0.007299566312196968,-0.005230193377908505,-0.018671473986543865,0.004121915551515323,-0.0071492076150502576
2021-02-16,0.001935312336519788,0.003340175517624667,0.006852831202212417,-0.007514184900746545,-0.0018916773283419552,0.010732483544615364,0.012495385921875567,0.013206369045431219,0.0026466673921044467,-0.0059620391554362035
2021-02-17,0.007694489224822737,0.0009787599470875688,0.006844206736614179,-0.0032240137120965752,-0.0017344799727002846,0.001153024972997711,0.002051360685145096,0.0043820715641083715,-0.004459915475317174,-0.010770859130393258
2021-02-18,0.01659942623787374,0.021066281793586373,0.01104750496656993,-0.006225501184840915,-0.0034125409280443076,0.004038121947499494,0.008610692149187409,-0.006458972317349641,-0.001801190950772745,0.0005557515647323636
2021-02-19,0.009128818089140067,2.1885296857405002e-05,-0.011935451846858045,0.00481174577708433,0.010392917071413793,0.0012163009509742972,0.00364312445391514,-0.0017022189034977915,-0.004854774693029824,0.007236368821959078
2021-02-22,0.00444049094426355,0.00470720866753604,0.015440232490060742,-0.005699673305854499,-0.004600804905875581,0.0007937063841105907,-0.0037825681478115608,0.00368960611609449,-0.0021260924180583124,-0.007959011595962157
2021-02-23,0.0012788829528718854,0.0018217073978897245,0.009402484861610789,0.004153417653517583,0.005846997219814662,0.004038123807330693,-0.00064809798296391,-0.005645443797882052,0.003106325375522835,-0.0004135382277436146
2021-02-24,0.017238555504105236,0.013348328321682429,0.011269337149699776,0.005718141106177035,0.0044486722172910045,-0.005731201899986544,-0.001968951539410956,-0.0012311557760704803,0.001471997320083769,0.003981382992940734
2021-02-25,0.009686521832956166,-0.0022436275828859424,-0.004505687175208272,0.011180830315401595,0.009453980717063422,0.0001487415933179942,9.213560295273388e-08,-0.0006761575875375566,0.0017928979334480293,0.005391686963371387
